text	label
一翻开这本书，就让人想起韩剧里头那些不温不火絮絮叨叨的韩国女人，可能这就是文化差异吧	0
反应慢，外壳易变形	0
本来不喜欢散文,因为张爱玲的缘故拿来读读,读了一半,觉得没劲.可能是因为他负了张爱玲的缘故,更不喜欢作者本人.不打算读完了.	0
1.靠公路边上的房间隔音不太好，有点吵。结帐速度较慢。2、房间设施还可以，服务做到得比较好。	1
预定的房间给的是问题房，水泵声音太吵，地段离风景点偏了点，虫子很多。	0
很不错的酒店,性价比较高,酒店房间很干净,很安静	1
买了三个，发票不给？醉了，让老子怎么保修？	0
京东就是快，下午下的单，第二天一早就到。衣服质量很好！	1
大体感觉不错，环境也还好，离海边不远，只是附近没有什么超市，小卖部，餐馆一类的，不很繁华。离老龙头挺近的，走着就能到。	1
裤子质量很好，客服服务态度也很好，快递也很快，好评，下次再来光临	1
穿上试了下，大小正合适，质量不错。非常满意，下次还来你家。	1
太好用了，满意的一次网购	1
产品如何，暂且不评价，一直在京东购买商品，看中的是自营物流快，这次中间环节出错误导致晚了两天收到货，收到的包裹包装是多垃圾的，此次购物真的是差评。。。。	0
很不错。没有坏的。还是凉的了。甜不甜不知道还没吃了	1
都不满啊 还说五百毫升 瓶子能装五百 给你倒掉你还有五百啊 坑，，，，，，，	0
sl400的问题网上很多，可以参考，无线容易断网，启动的时候很响	0
像素太低了，分辨率太低，哪里和高清沾边？不满意	0
不存在客服的吗？	0
商家客服都是托儿所出来的，不理人	0
8.9寸的外壳和10.1的外壳大小一样体现不出是8.9寸屏幕外圈一片很大的板区	0
手感好	1
京东第一次差评，洗了头发干，毛躁，头皮痒，用了一次就扔了，不知是劣质品还是我不适合洗发水。	0
宏辉果蔬,京东商城,上市公司,+上市公司,相信品牌+品质全5分	1
外观美，便于携带	1
绝对是的不如超市买的，谁买谁后悔，便宜没好货，洗了不但有头屑，还头皮痒，花钱找罪受	0
垃圾裤子，以后就算降价一半都不会在买了，特别是包装袋，呢吗的像从垃圾堆里面找出来的一样，不仅旧还烂	0
打折的时候买的，过了一天价格回去了，与当时打折的原价出入很大	0
可以，大屏，清晰，头一天晚上十点多买的，快递第二天一早就送来了，不错	1
第一次用京东，早上下的单，下午就到了，说真的京东快递，真的快，这点我服。清扬洗发水，应该不错，用了几年了，品质值得信赖。	1
好看，用了都说好	1
真好吃，个儿也大，很划算，送货速度快，第二次买了。	1
很一般啊！包装很不到位	0
灯不亮，地毯脏，前台服务差，没有发票，不值得！	0
真是懒得换 还得邮走 漏了不说还都是灰	0
再次感谢紫霞山庄带给我们美好的时光。其实越王山还是很漂亮的，就是喜欢那种幽静的生活。	1
果心都是烂的！果心都是烂的！果心都是烂的！	0
商品本身不错，而且这小东西其实也不值钱，但京东这种行为非常让人气愤！！提醒大家！！	0
买好了就降价，护发素有些漏，不太满意	0
起头皮屑，超级垃圾！！！	0
差评，东西还没收，快递员帮我签收，到现在还没有拿到，找了好几次都忽悠人，真真忽悠人。差评差评差评差评差评	0
不带摄像头，无线网卡的驱动还要到官网上自己下载，比较不方便，希望这方面更人性化一些	0
不错，裤子很结实，怎么撞都撞不拦	1
看完了，书印的挺精致，但是内容：泡菜女人的喃喃自语，很一般啦！这本书总体感觉“见面不如闻名”。建议上网去下载一本瞅瞅就得了，别花钱买了。	0
平板不错 特别是在这个价位	1
我三十岁，父母年纪大了，本想买一本能帮助家人保持健康的书，但很失望。觉得更适合职业为足疗或按摩师的人去买。还有，网友提问都是个案，但刊登篇幅那么大，有被骗冤枉钱的感觉。	0
大小合适，面料不错，穿上舒服	1
垃圾货！质量差得要死……别上当了！我在也不在网上买裤子了	0
双11买的，物流显示13号已签收但是实际东西还没收到，电话通知也没有，什么情况	0
只要留下的电话号码没错，留了电话就会打的，应该没关系。苹果味道不错，只是有点小了，包装不错，总的来说还是可以的。	1
潘苹果打开就有苹果的香味，这次的打开是一股刺鼻的化学味，不满意。	1
酒店真的很差劲，设施都很老很烂，床单什么都是潮潮的，空调声音巨大，因为航班取消，没有办法，机场周边酒店都满了，就剩这家了，380的房间，真的是没有办法才住……	0
耗电超级快，聊微信，别的不用最多用4个小时，而且手机按键处边框翘起，坑啊，但是还是喜欢华为品牌的	0
房间的整洁及服务都不错,人员的训练及接待都很亲切,入住的感觉也很不错	1
锦江贵宾楼房间装修还可以，环境一般，我认为本次入住餐饮服务比较差，比如我点菜时他告诉我68元，但结帐时时98元。而且价格比较高。	0
卸载京东，垃圾电商狗，	0
说实话这苹果口感真不错，水很多，很脆，很甜，价格比超市便宜很多，就是送货速度不那么快，总体还好，吃完了这些打算还买。	1
不好用 没有之前好 用过之后会长头皮屑了	0
这个产品很好，我已经是第三次购物了。物流挺快，一天不到就到家了，给一百个赞	1
质量很不错,尤其是裤型很喜欢,面料有弹力,穿上修身也很舒适,尺码也很准,很满意,五分好评!	1
活动时买的比较超值，次日达，包装精美。	1
采用了传统的SATA笔记本硬盘，型号是以ST开头，应该是希捷的，因此重量就稍微增加了，背在背包里面重了点，不过还是在情理之内的。	0
房间比较小，打车不是很方便。还有早饭种类比较少	1
4个萍果，2个烂心，口感一般，什么烂萍果，还潘萍果，丢人	0
自从用了这款洗发水，脱发的问题解决了	1
还可以 裤子我穿上大小合适 穿上很舒服 样式不错	1
爸爸妈妈这是要把我当奶牛养的吗？收到给我送的东西，吓了一跳:蒙牛、伊利、光明、君乐宝、巨尔、生生。酸奶、纯奶、老酸奶，就差给我运头奶牛过来了。我不补个儿，补脑。	1
帮别人买的很好	1
速度很快啊一点都不卡，下个应用几秒钟就好了，不错	1
特意用了才来评价的。嗯，很柔顺，很干净洗完头发，而且味道也好清新，真不错。	1
不连WiFi还能用，一连WiFi就死机，给一星我都嫌多	0
这包装和苹果，跟我想象中的有很大出入，再怎么说，宏辉果蔬都是一家上市公司，卖这种苹果真是不负责任，打开包装就闻到一股粪味，如何下口。	0
总共买了8本书，其它都还好，这本书感觉旧旧的，也没什么心情去看了	0
冒着生命危险喝了瓶蒙牛，结果从凌晨四点开始不舒服	0
水分不多，有点柴，个人感觉没有评价的那么好	1
可以上网草草浏览，因为没有再读的必要	0
真的感觉很不错，版型穿起来很合身	1
一般不给差评：购前说5KG，货到不到2.5KG，11个偏小的果子，包装可以，但果有碰烂的瘢痕，明显就是发次货。这是欺骗。	0
果不小，买了两箱，没有潘苹果好吃	1
什么质量，太次了。边是扎斜的	0
质量差的要命	0
电池不行，待机也很快没电，绝对差评。	0
严重的分量不足，快递员态度也不好，京东6.18做活动，订单多了，送快递的活多了，压力也大，可以理解，希望下次注意点	0
最不满意的一次购物，物流慢到不行，裤子质量也不好	0
购买的二件，看起来还不错，拆开后苹果外面好象有水，还没尝味道，应该好吃?	1
差贼差什么售后一样不要在这家店买东西**钱就给你买棺材了，快递发过去都签收了还说没收到地址也是你们发的难不成是我发错了	0
一周之内连续降价2次，无语	0
用了段时间了，我不喜欢评论的。可是不能不抱怨一下，这绝对不是正品，用了段时间头皮多的不得了。越来越多，又痒，以前的清扬都不会，	0
你*的就给我这样的裤子？特么的这是我在京东唯一一次买到烂东西，就你这家店，你老母的，老子准备过年穿的，滚你*，给你一星都奢侈	0
挺好用的，目前未岀毛病。	1
屏大，电量足，声音好，速度快。照相比其他高端机略有不足。	1
还不错,下次有机会的话或许还会住这里~~~	1
快递太慢了，到了都没电话，害的我到处找	0
垃圾商品，分辨率，摄像机都很差拍的都没有山寨手机好	0
硬件质量不行，老黑屏，现在硬盘都找不到了，刚好今天是签收的第七天！	0
京东购物，值得信赖。物流非常快，包装完好，物有所值。	1
房间设施很不错，可是不知道为什么，房间内只有一个可以用的插座。比如，我用电脑的话，就不能给手机充电，很奇怪。你一定要和服务员拿排插才可以。	1
经常收不到短信息	0
包装不错，果子外表好看，味道孩子说一般，快递师傅认真负责，	1
酒店位置离机场很近。适合赶飞机人士。 但是环境卫生有待于改进 可能酒店经营时间较长。而且房间里Wi-Fi信号不算好。 不过需要提前预定 住的人较多。	0
京东自营生鲜水果，包装真好，一个坏的也没有，苹果虽然样子不好看，但是味甜清脆爽口，大爱。	1
假货，绝对的假货，洗完头发当天就很痒，而且起了满头的头屑，都快烦死了，都是在京东买东西，这次怎么出现假货了	0
说是9层在装修！但是住5层还是吵得睡不着。怀疑6层也在装修，声音就在头顶。电钻6、7点就开始吵。头痛欲裂。地点很不好找。不临街。	0
上次买部不带打电话功能，刚好这次618京东做促销又买打电话功能m3平板电脑，质量一级棒，做工挺好的，就是没听筒，自营送货就是快上午下单下午到，	1
以前有包装盒的怎么这次没有？差评	0
已经买了几个m2的平板了，但以前价格都比较高，这次活动秒杀价格很便宜，平板用的比较流畅，清晰！推荐购买！	1
从目前证据看不出蒙牛有什么问题，支持本土企业，我会买蒙牛。	1
保质期还成，牌子也值得信赖，套装挺好的～	1
烂的，真是无语，难道卖不出就网上销售？	0
酒店设备设施差，服务也不行，下次再不会订这个酒店。	0
下次再也不买论个数的水果了，估计找不到比这还小的苹果了，也许是怕一个人吃不完浪费	0
太难吃了 一点苹果味都没有 没吃过这么难吃的	0
其他都很不错，就是叫出租不是太方便~	1
拿到开箱就是这样的了，已经给拆过了，发膜也是脏脏的	0
来的时候包装开了 不开心 差评	0
隔音效果确实不好，但好象还没到影响到睡眼，毕竟是走廊不是大街；但是在电梯里有湘西人（酒鬼酒开的）抽烟大谈牌经。让人不快！！！（没有看不起湘西人）	1
好好好，好用。反应都不错。我们真心喜欢华为？????????	1
用了几天了，还没发现什么大的问题，加了2G内存，速度很快，做开发不错，商务机皮实。	1
东西收到了 ，服务很周到，家人很满意，谢谢卖家	1
早餐份量很足,四个人吃两个人的份量都吃不完!!!	1
很不错，搞活动，很实惠，够自己用两年啦！	1
选购军绿色的，收到的货是灰色的，但卖家的发货单写的也是军绿色，	0
看着不错，99这么多，看评价好多人说有假货，有点小怕，还没用，用了再来评价，希望满意。	1
衣服收到了，包装真不错，质量非常好	1
东西很好。	1
酒店住宿环境陈旧，卫生间湿滑，喷头呈水柱装，吹风机也是坏的。这是酒店硬件不好的方面。更不好的体验是从入住	0
酒店服务态度，房间环境都不错，改了名字的原天鸿酒店现在听起来更好听了。	1
酒店总体不错，应该是张家港最好的酒店。但有二个问题。1。浴缸是椭圆的，设计上有问题，洗完淋浴，地上水漫金山。2。不能上VPN，给工作带来极大不便，最后只能用拨号上网来上VPN。	1
京东超市，烟台仙美苹果，赞一个！	1
看电子书完全顺手	1
苹果个头很小，而且有两个有坏了，味道酸，不太愉快的购物！	0
潘苹果一如既往的好！太阳红！水多，赶紧闭口，苹果汁快流出来啦！	1
苹果上有一股难闻的气味，皮削了果肉上也有	0
买过多次了，甜脆水分足，串门时提几箱也行，不错不错～	1
没有主动提醒起床服务，去机场候机楼不方便。	0
卖家很好。物流很快。最最主要的是裤子很喜欢。很漂亮。这个价格买到这么好的裤子。很开心。	1
昨天买的今天就降价了坑	0
很差，一次买了俩条，全部掉色，而且裤兜是坏掉的，快递一样慢慢慢	0
怀疑是假的，我用着起头屑，之前买的都不起	0
质量很好的，款式也不错，看起来高档大气	1
网上买水果要看人品，这么丑的外皮以为伤到了，其实里面还好。有点湿，可能是冷藏出来的。	1
可能是因为6芯电池的关系，还是比较重的，感觉比12寸的x61重 买的linux系统，装回xp累死了	0
京东618买的，价格实惠，物流速度也很给力，非常满意的一次网购！	1
质量很好，与店家描述的一致，物流也快，没想到在网上也可以买到这么好的裤子，非常满意的一次网购！！！	1
寄来极其不新鲜，吃了一个超级酸，剩下两个忘记了，三天以后看见都长毛了	0
住的是副楼，有味，位置没的说	0
好不容易在网上买手机，回来充电器是坏的，诶没谁了	0
都不是新鲜的苹果，也不甜。第一次对京东在购买的东西这么不满意的，一直以来对京东的品质挺有信心的，这次受打击了。	0
硬件不错，从外观，做工多不错.	1
配送太慢了，还要找经销商要，没货就别卖呗。	0
1.宽屏真是看着很难受，谁发明的宽屏呀 2.电池好像待机短点，第一次充满我的只能显示待2小时	0
没有窗户，房间有烟味儿。另外没有健身房。	0
流畅，清晰，触感细腻，尤其是两侧音响效果，简直酷毙了！！！京东物流没的说，一个字“到位”！！！服务也很到位，感谢服务给更改发票！！！	1
屏幕下方三个虚拟键一闪一闪还带有横条线。联系客服一直没人理	0
不好用，洗头发后好多白色的块快……ヾ(＠⌒ー⌒＠)ノ	0
前台接待没有接受过培训	0
12月5日的订单，12月12日尚未收到书	0
想着比原来住过的泰逸酒店便宜一百多就去了,结果........房间小气的不能转身,卫生间得横着进去,晚上酒店节能吧,关了空调,又打不开窗,早餐糊弄人,同事在?	0
裤子收到了 质量超级好 穿起来也很正式男朋友很喜欢	1
售后漏洞大，出错了就再补发就好了！(换货同一单同一尺寸两件寄回去换回来一件，去问客服，客服还说我只换了一件到最后说尽快补发给你就行了，呵呵了)	0
前台接待较差。	0
都快20天了，还没收到，怎么回事，等着看呢	0
已经买好几次了，味道一直可以，就是每次的价格都不同，越买越贵了，不过比水果店的强，满意。	1
写着16g，但是实际可用内存仅有10.16而已，少了3分之一。运行还可以，玩手游不卡。像素很一般，前摄像头差，后摄像头也虚。仅适合拿来玩游戏，看视频而已	0
坏苹果，，。。。。。。都是烂印，不知道哪里弄来充数的。恶心人，，。。。。小丢丢，，，，，不新鲜	0
正品超好用的，而且秒杀买的，超划算的！非常喜欢，通话版的超实用，不受限，真的太高兴了！京东的速度也就不多说了，一直是超快的??	1
还行吧，老妈很喜欢呢，开机有点慢	1
买的80MM的实际收到的70MM都不到！以次充好	0
苹果不错，一下买了十几斤，最梨不错，就有一个相对小些，最近喜欢京东生鲜，送货到家，关键能吃不坏，继续保持	1
刚收到物流超快没的说，拆进去没有烂的，就是苹果个头有好多没达到75mm.	1
假的！洗了头痒死了，而且容易油！	0
平板不错，很流畅！横屏的音质太牛了！大小正好可以放进我的背包里。看电影什么的很赞。听歌更是不用说了，音质棒棒哒！	1
感觉就是在宣传他自己的企业……没有多余的收获……	0
垃圾中的战斗机。没洗几次就掉色了。	0
改包装继续害人，你是蒙牛还是蒙人啊？蒙牛换装革面 或为剥离负面 http:t.cn/zlwGKu0 @搜狐新闻客户端	0
爱你多多，爱你蒙牛幸福是相濡以沫，幸福是分享分享，幸福是共赴患难~~幸福源自生活点滴。	1
太酸了，不好吃……个小不如水果店的好也不是很便宜	0
很好很好很好相信京东。清扬洗发水一直用这品牌不错。。。。	1
卖家服务热情专业，推荐的尺码比较合适。加绒款略微肥一些，穿上去很暖和，裤子做工很精致，这个价位超值！90年代，一条花花公子仔裤都要*！	1
看到伊利就想吐，看到蒙牛就晕倒，看到王老吉就上火！	0
感觉是假的，洗了头皮痒，还有头皮屑，真烦，再也不相信京东的洗发系列，第一次买是这样，第二次又这样！?	0
垃圾，，，，	0
还不错还不错，帮别人买的，很喜欢很喜欢，面料摸着很舒服啊	1
这款包装很是奇怪，其他的都挺好的，实体店买的也不是这样的包装；香味还不错，泡泡很多，希望坚持用能有效果	1
分辨率太低，买的后悔了.	0
东西可以，但是但是但但是，物品不够缺两根PVC管及弯头龙头等配件上门安装还要收里程费，活计收了我100大洋，想不通，想不通，想不通还是想不通。	0
做工太垃圾了！唉	0
对平板没什么使用体验，主要是华为手机用的不错所以买了华为的平板，黑边什么的不看评论还不知道，给父母用的也不讲究功能强大多少，实用就好，华为依旧感人，买啥都没赠品?	1
特别差 客服也不好	0
好看，就是感觉小了一点点，其他很好	1
买套装挺划算的，不错，和超市买的一样一样的	1
是正品，京东商城放心购买，包装好送货快，	1
很不错的司星酒店，已经是为我们的贵宾客户第四次预订了，预定的行政豪华房，非常不错，只是房间略显小了些，但总体很好，服务业很好！值得推荐！	1
采购囤货，买少了，下次继续。	1
预订是携程小姐推荐的，怎么说，一个字，烂 ，两个字，真烂，三个字，实在烂。典型的政府国营单位的痕迹，根本不懂什么叫服务，房间既小又破，三星都勉强。花400多买了瓶红酒，馊的！	0
我要让你们知道五星不是那么好拿的，，，不能让你们骄傲！	0
挺不错的~裤子穿起来挺好看的 布料也不错 家里人很喜欢	1
东西倒是送得挺快的，但是没给我打电子发票，打不了发票也没给我提前联系，害的我耗费了好多功夫，非常不爽的一次购物	0
帮别人买，不是我穿，看着就很差。	0
酒店环境、服务、房间都非常不错，酒店的地理位置非常好，是闹市，走几步路就是著名的1912酒吧区了。CTRIP的价格也比较有优势，下次去南京还会选这家的。	1
比较一般	0
很好，反应速度可以，屏幕清晰度高	1
不厚道地怀疑他们有私人恩怨（比如所谓不配合之类）不然蒙牛这么逆天的企业为啥不改又不死还没人出来说话？	0
东西在用～应该可以！	0
包装很好，东西看起来不错，送的四小瓶，挺实惠的，物流很快。	1
第二天就降价了，心里不舒服给差评	0
不知道原来就这样，还是京东搞活动偷工减料，很明显不够一瓶	0
价格在贵阳算便宜的，不过房间太旧，够大，空调暖风白天不开，生气！	0
性价比不错，功能全面，而且没有亮点哦~~~~哇哈哈~~~~~~ 服务也很到位，1天就到了，不错，很方便，省的我到处乱跑被忽悠~~~~~	1
对ATI的驱动程序彻底失望了，用过几个型号的ATI显卡都经常的蓝屏这款也不例外，真不明白这么大的公司驱动程序为什么做的这么烂	0
太大了。像穿裙子一样。差	0
这条裤子穿着很舒服，外形也很好看，客服的服务态度也不错，总的来说，是一次难得的购物体验	1
请问这么多压坏了的，怎么会卖出去呢？你们怎么对的起客户，再就是果子这幺小，很不满意……	0
回来试的洗了几次，感觉没有在超市买的好，	0
偶是个菜鸟　第一次买本本　觉得这款本本　性价比比较高　刚装的系统　VISTA的运行的还不错　还有无线上网很快！！！	1
还没用不知道是真的还是假的	0
好评，我感觉不错，你看它耽误睡觉，呵呵呵。	1
什么东西，声音低的听不见，有质量问题～～～～	0
哎，瞬间就亏了30块，天天弹窗要评价，nidaye啊	0
挺垃圾的，没有买的朋友千万不要买了，分辨率超低，像素差，信号弱。	0
不是说够*送礼品么。。礼品呢。。两个订单走一个快递。。差评	0
没窗户，位置还不错，电视还不错有不少外国台	0
外观时尚，机身设计有七彩灯，无须再为挑手机饰品费神、费钱。手写识别能力高（这个价格支持手写功能已经是很难得了）而且支持GPRS。铃声音量较大，最吸引人的是价格低廉。	1
每天一盒蒙牛未来星妙妙，健康活力一整天~@楊小帥-	1
看着感觉一般般，没图片好看！	0
超级卡，不好用，要不是着急，真想退了，只能将就着，里面有不少的应用软件，不像是新的	0
加了几包纸抽，和超市的99-20的券，蛮划算的	1
个头太小了，大家怎么评价这么好，别说一公斤了，一斤差不多，太差了，第一次在京东买水果，失望，还没吃，不知道味道咋样，和地摊十块钱一堆的差不多。	0
这么粗心的商家，34和33码一样的吗？第一次上网买衣服。当踏脚布算了。	0
外形不错，声音很大。	1
前台接待态度非常差！说粗口！建议有其它选择就不要选择这里！	0
好久没给差评了，一般都会好评，但是这次不满意。    10几个苹果，只有一个甜的，其他都酸酸的。。。	0
我想给零分的，可是没有零分这个选项。这台机真心让我很失望。	0
大牌子的产品，用用看看到底怎么样	1
可以的，用劵之后很便宜的，绝对可以的	1
又一次上当受骗 我靠	0
文笔一般，写得也一般，史料也不详细，网上评论言过其实，业余作者玩票性质。不建议购买，下载看就可以了！	0
位置好!性价比好!环境好!缺点是较旧.	1
穿在身上掉色严重，连续盐水泡了1天洗了之后穿身上还是掉色，质量真的差，差到家了	0
还没有用，先用了绿色，感觉很好，用其他的洗发水头皮发痒！这个用了之后好多了，味道还可以，能接受，以为生姜的会有不好闻的味道，冲水也很好冲！少放点就好了?	1
裤子不错，很漂亮！ 哥哥真的很喜欢！物流也快	1
裤子质量非常不错，还会再来的。嘻嘻，靠谱的卖家，物流也给力	1
满意不满意，看我买这么多就知道了，这是要剁手的节奏啊，话说昨天真的只是女人节吗？	1
不好，裤子洗过以后掉色，发白	0
为什么安装的应用总是闪退？？？怎么处理，到底手机有什么问题？	0
很好，比我自己在超市买的价格便宜，新鲜，水份比较足。送贷速度快。	1
已收到苹果，一打开箱子，你看看我的小家伙。就迫不及待的去拿苹果，然后还没洗就拿到嘴巴里面咬。吃了一口就说，苹果很甜甜的很甜甜的。呵呵	1
手机卡顿，出现发热的情况，京东总是换客服来推脱责任，垃圾京东，失望失望	0
表面一层蜡，吃的时候请大家一定小心	0
很垃圾 很难看 差别很大	0
这幺小的火龙果还叫中果？我表示不理解。比我家的橘子大而已哦。	0
还不错，但是送来的时候包装都破了，屏幕比例看着有点不舒服，续航很满意！	1
裤子料子很好，摸着舒服，做工精细，没有线头什么的。并且穿上很合适，还很修身。很愉快的一次购物，推荐购买！	1
产品很好，瘦身苗条，穿上去秒变男神，好帅的，很值得购买，而且服务也很周到，客服姐姐很好哦	1
儿子小学四年级，考的不错，给他的奖励。	1
不错！喜欢！又薄又轻！	1
用过的所有笔记本中只有thikpad的温度是我可以接受的，连续使用10个小时以后键盘表面温度和开始一样	1
老婆说是假的，味道不对	0
潘婷大品牌实惠得套装，打开包装一股香味扑鼻而来，令我非常满意。活动期间购买物流还是那么快。	1
很不错的裤子，大小合适，客服态度也很好，物美价廉	1
买的第三个了，给舅妈买了后，她妹妹看着不错又要我买一个	1
但愿质量不错，第一次买这个品牌。穿一段时间再来评价。	1
苹果?外观很漂亮，个大，包装完好。京东快递就是神速呀！	1
真垃圾，难怪一直跟在蒙牛屁股后面，产品的质量太差了，以后坚决拒绝购买伊产品	0
还不错,买同样的东西但是好像买的比上次的少二小瓶	1
收到货了 裤子穿着很舒服 大小也很合适 版型不错。好评	1
给妈妈买的，挺好的，妈妈特别满意	1
就是大号版的手机，用来谈客户用。希望早日回本	1
前台态度差，设备老旧，电源插座都找不到	0
活动力度不错，继续加油，不错。	1
外放音量不是很大，高音有点小尖低音不足，如果环境不是太吵闹可以应付正常使用	0
这个苹果太小了，而且硬邦邦的没有水分，是一次非常非常难忘的购物，再也不会买了	0
已经开始使用了 绝对是正品 味道很好闻 喜欢用完还会在买的	1
还可以，外观时尚，运行速度较快。	1
不好 还不如廉价十几块钱的护发素 洗完头发用护发素洗掉了跟没用一样	0
酒店整体感觉还行,但是地毯不干净,需要清洗.	1
一直听说沙宣这个牌子不错 这次趁着活动买回来试试效果 没想到回来以后那么大瓶 惊呆了我 妈呀 还有各种小瓶瓶的赠品 良心商家 用了以后好用的话我接着来	1
10斤苹果只有不大的11个也太坑了吧	0
物流真的很快，一下子就到了，而且裤子质量也不错，收到了看到很开心，下次还会光顾，我还是很喜欢这家店的，每次买他家的都很满意。	1
一开箱就闻到苹果的浓郁香甜味……看起来不怎么好看，但吃起来很甜……算起来很便宜。最重要今天下单明天到货啦	1
送机要么4点，要么5:30。师傅接送机不帮忙上下行李。酒店硬件不如快捷酒店，不值。	0
刚到家，快递神速，还没用，包装完好，	1
这是什么鬼生姜护发素，一点点姜味道都没有，不好用	0
用脚投票 奶奶的，太坑人 不但蒙牛，而且蒙人 太坑爹了	0
17079501269，是你们的电话吗？我这边刚买完，那边就点名说我在京东上买的润发乳有质量问题，让我退货，还给了个木马网站你们就这样保护我们的个人信息吗？？？！！！	0
酒店的服务态度非常差，出差不推荐住这个酒店，前台的服务态度极其恶劣，没有一点服务的素质	0
还领鲜一步，怎么不去死呢！一个个的长得歪瓜裂枣的，有异味不说还很脏！这也好意思拿来卖给顾客，真不知道是安的什么良心。	0
一般，不怎么好用，好多没用的软件都不能卸载，分辨率也不好，和山寨机没什么区别，只值500，华为就是靠海军吹出来的，不要盲目爱国。	0
就是好难受看到你日目的地后的吧	0
一直用沙宣，质量有保障，这款性价比超高	1
外观漂亮，性能优秀，观看可流畅运行高清视频和当前主流游戏。在同尺寸机型中重量和发热都控制的比较好。	1
环境不错，服务也很热心，我定的是一个豪华大床间，房间有点偏小，装修还说得过去，总之还是对得	1
产品根本不是图片中那样！一点绒都没有，有种上当的感觉！	0
郁闷死了，耳机没有，贴膜没有，壳也没有，希望手机别有什么问题	0
搞活动买很划算，没用过，买来试试	1
同类相比外型可以看，短信查看可以直接翻下一条（方便）	1
苹果很好吃，甜甜的。女儿很喜欢吃。	1
这次购买京东自营的生鲜水果，是有史以来，最差的一次，没有以前的保温盒不说，希望京东能提高服务，如果实在生鲜做不了，就不要做，不要让这影响了京东反应快优质服务的形象……	0
电源插头接触不好，插卡接触不好一直跳电打电话给客服说联系前台却一直没来，服务态度需改善！	0
不怎么好。。	0
太坑人了，尺码偏大，卖家不给换，气死我了！差评差评差评！！！！	0
裤子穿起来很舒服，很显瘦百搭款，弟弟很喜欢，以后会经常光顾店家……	1
说实话，不太喜欢这个材质，裤子看起来不好，跟图片差距很大，不是我喜欢的类型。	0
新酒店，但都是暗房间，感觉怪怪的。	0
产品还OK，就是这个包装，已经不能用一星来评价了，太垃圾的包装了，还有东西都漏出来了，我都没有拍照，如果不相信可以核实送的人员，还有居然用邮政，也是慢慢的，醉醉的	0
插卡，无线网都可以，性价比较高	1
昨晚拍的，今早上就送到了，快递员很尽责，送到的时候让打开检查一下，没问题才离开～小苹果都很好，没有破损	1
999这个价格 还是很值的	1
屏的分辨率最高1440*900。字体小但很细腻。有点累眼。调到1280*768后，字体等不细腻了。	0
酒店环境比我想象的好，房间也非常干净。我住的是400一晚的。早餐时间比较短，睡过头了就没有去吃。但是古色古香的环境还是不错的。	1
颜色完全不对	0
总是卡机，死机，反应慢	0
嗯，还可以。很简洁干净。喜欢素色的衣服，不花哨！好评	1
买给女朋友的。应该还可以还可以	1
环境不错。湖水环绕，又可自由打高尔夫。但就是地方有些难找，提醒携程应同时写上酒店所在的大上海国际高尔夫球场。因为华美达只是其中的一部分。	1
呵呵还不错挺好的	1
昨天刚下单，今天就收到了，物流超快！拆开没有损坏，效果等用了再来评！	1
